topic,index
5,14008
0,14009
5,14010
3,14011
0,14012
0,14013
0,14014
6,14015
0,14016
3,14017
0,14018
0,14019
0,14020
0,14021
3,14022
0,14023
6,14024
0,14025
0,14026
0,14027
0,14028
0,14029
2,14030
0,14031
2,14032
1,14033
2,14034
0,14035
6,14036
0,14037
6,14038
1,14039
0,14040
0,14041
5,14042
0,14043
0,14044
1,14045
0,14046
0,14047
0,14048
0,14049
0,14050
5,14051
1,14052
1,14053
0,14054
6,14055
0,14056
6,14057
1,14058
0,14059
0,14060
6,14061
0,14062
0,14063
0,14064
0,14065
5,14066
0,14067
5,14068
5,14069
0,14070
0,14071
3,14072
1,14073
1,14074
0,14075
1,14076
0,14077
1,14078
3,14079
0,14080
6,14081
0,14082
1,14083
6,14084
0,14085
6,14086
0,14087
2,14088
0,14089
6,14090
0,14091
5,14092
1,14093
0,14094
0,14095
5,14096
6,14097
8,14098
0,14099
0,14100
0,14101
0,14102
5,14103
0,14104
1,14105
0,14106
2,14107
6,14108
0,14109
2,14110
0,14111
0,14112
3,14113
0,14114
2,14115
3,14116
0,14117
0,14118
0,14119
0,14120
0,14121
0,14122
0,14123
0,14124
0,14125
0,14126
0,14127
6,14128
0,14129
0,14130
0,14131
6,14132
2,14133
0,14134
1,14135
0,14136
6,14137
0,14138
0,14139
0,14140
6,14141
0,14142
0,14143
0,14144
1,14145
3,14146
3,14147
1,14148
0,14149
3,14150
5,14151
0,14152
2,14153
1,14154
5,14155
0,14156
0,14157
6,14158
0,14159
0,14160
0,14161
0,14162
0,14163
5,14164
0,14165
5,14166
0,14167
0,14168
7,14169
7,14170
0,14171
0,14172
0,14173
0,14174
5,14175
0,14176
0,14177
2,14178
0,14179
0,14180
0,14181
0,14182
0,14183
0,14184
0,14185
6,14186
0,14187
6,14188
0,14189
0,14190
0,14191
0,14192
0,14193
0,14194
0,14195
6,14196
2,14197
0,14198
0,14199
5,14200
0,14201
0,14202
0,14203
0,14204
0,14205
0,14206
0,14207
0,14208
0,14209
6,14210
0,14211
0,14212
0,14213
2,14214
0,14215
0,14216
0,14217
0,14218
5,14219
0,14220
0,14221
0,14222
5,14223
0,14224
0,14225
0,14226
0,14227
7,14228
0,14229
8,14230
0,14231
0,14232
0,14233
0,14234
0,14235
0,14236
0,14237
1,14238
0,14239
0,14240
0,14241
0,14242
3,14243
2,14244
0,14245
0,14246
0,14247
0,14248
3,14249
5,14250
2,14251
0,14252
0,14253
0,14254
0,14255
5,14256
0,14257
0,14258
8,14259
0,14260
5,14261
0,14262
5,14263
1,14264
5,14265
0,14266
0,14267
0,14268
1,14269
0,14270
0,14271
2,14272
6,14273
0,14274
2,14275
0,14276
6,14277
3,14278
0,14279
7,14280
5,14281
6,14282
0,14283
0,14284
6,14285
6,14286
0,14287
0,14288
0,14289
6,14290
0,14291
1,14292
1,14293
5,14294
2,14295
0,14296
1,14297
0,14298
0,14299
1,14300
6,14301
6,14302
1,14303
5,14304
1,14305
6,14306
1,14307
5,14308
1,14309
3,14310
3,14311
8,14312
0,14313
6,14314
0,14315
1,14316
0,14317
0,14318
6,14319
0,14320
0,14321
6,14322
0,14323
0,14324
0,14325
5,14326
6,14327
0,14328
0,14329
0,14330
0,14331
0,14332
0,14333
6,14334
0,14335
0,14336
0,14337
2,14338
6,14339
0,14340
6,14341
0,14342
1,14343
1,14344
0,14345
2,14346
0,14347
2,14348
1,14349
6,14350
0,14351
6,14352
0,14353
0,14354
0,14355
0,14356
5,14357
6,14358
0,14359
0,14360
0,14361
0,14362
0,14363
0,14364
0,14365
1,14366
0,14367
0,14368
2,14369
0,14370
6,14371
0,14372
0,14373
2,14374
0,14375
0,14376
0,14377
0,14378
0,14379
1,14380
8,14381
0,14382
1,14383
1,14384
0,14385
0,14386
6,14387
0,14388
0,14389
0,14390
0,14391
6,14392
0,14393
0,14394
0,14395
0,14396
0,14397
2,14398
6,14399
6,14400
0,14401
6,14402
0,14403
0,14404
0,14405
0,14406
6,14407
0,14408
2,14409
0,14410
1,14411
0,14412
5,14413
0,14414
0,14415
0,14416
0,14417
0,14418
6,14419
0,14420
0,14421
0,14422
0,14423
0,14424
0,14425
6,14426
0,14427
1,14428
6,14429
0,14430
6,14431
0,14432
1,14433
0,14434
0,14435
0,14436
0,14437
0,14438
0,14439
0,14440
6,14441
0,14442
0,14443
0,14444
0,14445
0,14446
0,14447
0,14448
6,14449
0,14450
0,14451
0,14452
0,14453
5,14454
1,14455
0,14456
0,14457
0,14458
0,14459
0,14460
0,14461
0,14462
5,14463
0,14464
0,14465
0,14466
0,14467
1,14468
0,14469
0,14470
0,14471
6,14472
0,14473
0,14474
0,14475
0,14476
0,14477
0,14478
0,14479
1,14480
6,14481
0,14482
2,14483
5,14484
0,14485
0,14486
0,14487
0,14488
0,14489
8,14490
0,14491
2,14492
5,14493
6,14494
5,14495
0,14496
0,14497
3,14498
0,14499
0,14500
0,14501
0,14502
2,14503
2,14504
0,14505
0,14506
0,14507
6,14508
0,14509
7,14510
0,14511
0,14512
2,14513
1,14514
0,14515
0,14516
0,14517
1,14518
5,14519
0,14520
0,14521
6,14522
0,14523
1,14524
5,14525
3,14526
0,14527
0,14528
0,14529
2,14530
0,14531
0,14532
1,14533
1,14534
6,14535
0,14536
0,14537
1,14538
0,14539
0,14540
0,14541
1,14542
5,14543
0,14544
0,14545
0,14546
0,14547
0,14548
0,14549
5,14550
0,14551
0,14552
0,14553
0,14554
0,14555
0,14556
0,14557
1,14558
0,14559
0,14560
0,14561
0,14562
0,14563
0,14564
1,14565
0,14566
0,14567
0,14568
0,14569
1,14570
0,14571
0,14572
0,14573
5,14574
0,14575
0,14576
0,14577
0,14578
0,14579
0,14580
2,14581
0,14582
6,14583
0,14584
1,14585
1,14586
1,14587
1,14588
0,14589
0,14590
0,14591
5,14592
0,14593
0,14594
3,14595
5,14596
0,14597
0,14598
3,14599
3,14600
0,14601
0,14602
3,14603
6,14604
3,14605
1,14606
3,14607
5,14608
0,14609
3,14610
0,14611
3,14612
6,14613
1,14614
0,14615
2,14616
5,14617
0,14618
0,14619
6,14620
0,14621
0,14622
3,14623
0,14624
0,14625
5,14626
0,14627
0,14628
1,14629
1,14630
1,14631
6,14632
1,14633
1,14634
1,14635
3,14636
5,14637
0,14638
6,14639
6,14640
0,14641
0,14642
0,14643
0,14644
6,14645
1,14646
0,14647
0,14648
6,14649
0,14650
8,14651
3,14652
0,14653
7,14654
3,14655
0,14656
1,14657
0,14658
0,14659
2,14660
0,14661
6,14662
0,14663
0,14664
0,14665
0,14666
8,14667
0,14668
0,14669
0,14670
0,14671
0,14672
0,14673
0,14674
0,14675
0,14676
0,14677
3,14678
0,14679
0,14680
0,14681
0,14682
0,14683
0,14684
3,14685
5,14686
0,14687
0,14688
5,14689
0,14690
0,14691
0,14692
5,14693
0,14694
0,14695
0,14696
0,14697
0,14698
2,14699
0,14700
0,14701
0,14702
8,14703
0,14704
0,14705
0,14706
0,14707
1,14708
0,14709
0,14710
0,14711
0,14712
0,14713
1,14714
0,14715
0,14716
0,14717
0,14718
0,14719
0,14720
0,14721
0,14722
0,14723
2,14724
0,14725
0,14726
2,14727
3,14728
0,14729
1,14730
6,14731
0,14732
0,14733
0,14734
0,14735
0,14736
0,14737
0,14738
2,14739
5,14740
5,14741
0,14742
0,14743
0,14744
6,14745
0,14746
1,14747
1,14748
0,14749
1,14750
0,14751
0,14752
0,14753
3,14754
0,14755
0,14756
0,14757
0,14758
0,14759
0,14760
6,14761
0,14762
0,14763
6,14764
6,14765
0,14766
0,14767
0,14768
0,14769
1,14770
0,14771
0,14772
0,14773
5,14774
5,14775
0,14776
5,14777
0,14778
0,14779
6,14780
6,14781
6,14782
0,14783
0,14784
0,14785
0,14786
0,14787
0,14788
0,14789
0,14790
1,14791
0,14792
0,14793
0,14794
0,14795
0,14796
1,14797
1,14798
6,14799
0,14800
1,14801
0,14802
1,14803
0,14804
0,14805
0,14806
3,14807
0,14808
0,14809
0,14810
0,14811
1,14812
0,14813
3,14814
0,14815
0,14816
3,14817
0,14818
0,14819
3,14820
0,14821
6,14822
6,14823
5,14824
1,14825
1,14826
1,14827
0,14828
0,14829
0,14830
0,14831
1,14832
3,14833
1,14834
1,14835
0,14836
6,14837
1,14838
1,14839
0,14840
0,14841
1,14842
0,14843
1,14844
0,14845
0,14846
0,14847
5,14848
6,14849
1,14850
0,14851
0,14852
0,14853
0,14854
6,14855
0,14856
0,14857
0,14858
0,14859
0,14860
0,14861
0,14862
2,14863
0,14864
1,14865
6,14866
0,14867
5,14868
0,14869
0,14870
0,14871
1,14872
0,14873
0,14874
0,14875
0,14876
0,14877
0,14878
5,14879
6,14880
0,14881
0,14882
0,14883
5,14884
0,14885
5,14886
0,14887
0,14888
0,14889
0,14890
1,14891
3,14892
1,14893
0,14894
1,14895
0,14896
0,14897
0,14898
0,14899
0,14900
0,14901
0,14902
5,14903
1,14904
3,14905
0,14906
0,14907
0,14908
0,14909
0,14910
0,14911
0,14912
0,14913
6,14914
0,14915
0,14916
0,14917
0,14918
1,14919
0,14920
0,14921
0,14922
1,14923
0,14924
1,14925
6,14926
0,14927
0,14928
0,14929
0,14930
0,14931
0,14932
1,14933
0,14934
1,14935
0,14936
3,14937
0,14938
6,14939
0,14940
6,14941
0,14942
0,14943
0,14944
0,14945
5,14946
0,14947
0,14948
0,14949
0,14950
0,14951
0,14952
0,14953
0,14954
0,14955
1,14956
0,14957
6,14958
0,14959
0,14960
0,14961
0,14962
0,14963
3,14964
0,14965
6,14966
0,14967
0,14968
1,14969
6,14970
0,14971
0,14972
0,14973
3,14974
6,14975
0,14976
1,14977
1,14978
1,14979
1,14980
0,14981
0,14982
6,14983
0,14984
0,14985
0,14986
0,14987
0,14988
0,14989
0,14990
0,14991
0,14992
0,14993
0,14994
0,14995
1,14996
0,14997
0,14998
0,14999
0,15000
0,15001
6,15002
0,15003
0,15004
0,15005
0,15006
0,15007
0,15008
0,15009
6,15010
0,15011
0,15012
0,15013
0,15014
0,15015
0,15016
3,15017
0,15018
6,15019
0,15020
0,15021
0,15022
0,15023
0,15024
0,15025
6,15026
0,15027
0,15028
1,15029
1,15030
0,15031
0,15032
0,15033
0,15034
0,15035
1,15036
0,15037
0,15038
0,15039
0,15040
0,15041
0,15042
0,15043
0,15044
0,15045
0,15046
0,15047
0,15048
0,15049
6,15050
0,15051
0,15052
0,15053
0,15054
0,15055
0,15056
0,15057
0,15058
1,15059
0,15060
0,15061
0,15062
0,15063
0,15064
6,15065
0,15066
0,15067
0,15068
0,15069
0,15070
0,15071
1,15072
1,15073
1,15074
2,15075
0,15076
0,15077
0,15078
0,15079
0,15080
0,15081
0,15082
0,15083
0,15084
6,15085
0,15086
0,15087
6,15088
0,15089
6,15090
0,15091
8,15092
0,15093
0,15094
0,15095
0,15096
0,15097
0,15098
0,15099
0,15100
2,15101
0,15102
0,15103
0,15104
6,15105
0,15106
0,15107
6,15108
0,15109
0,15110
0,15111
0,15112
0,15113
0,15114
0,15115
6,15116
0,15117
0,15118
0,15119
2,15120
6,15121
0,15122
0,15123
0,15124
1,15125
0,15126
0,15127
0,15128
0,15129
0,15130
0,15131
2,15132
0,15133
0,15134
0,15135
0,15136
0,15137
0,15138
0,15139
0,15140
2,15141
0,15142
3,15143
0,15144
0,15145
0,15146
0,15147
0,15148
0,15149
0,15150
0,15151
0,15152
0,15153
0,15154
0,15155
0,15156
0,15157
0,15158
0,15159
6,15160
6,15161
0,15162
1,15163
0,15164
1,15165
1,15166
0,15167
0,15168
0,15169
6,15170
0,15171
0,15172
0,15173
0,15174
0,15175
0,15176
1,15177
0,15178
0,15179
0,15180
0,15181
5,15182
1,15183
0,15184
0,15185
0,15186
2,15187
0,15188
0,15189
6,15190
0,15191
0,15192
0,15193
0,15194
6,15195
6,15196
0,15197
0,15198
0,15199
0,15200
0,15201
6,15202
0,15203
3,15204
0,15205
0,15206
0,15207
6,15208
0,15209
0,15210
0,15211
0,15212
0,15213
0,15214
0,15215
0,15216
0,15217
0,15218
0,15219
0,15220
3,15221
0,15222
0,15223
0,15224
0,15225
0,15226
0,15227
6,15228
6,15229
0,15230
0,15231
1,15232
0,15233
0,15234
0,15235
0,15236
0,15237
0,15238
0,15239
3,15240
3,15241
0,15242
0,15243
0,15244
0,15245
0,15246
3,15247
0,15248
0,15249
0,15250
0,15251
0,15252
0,15253
0,15254
0,15255
3,15256
0,15257
6,15258
0,15259
6,15260
0,15261
0,15262
0,15263
0,15264
3,15265
0,15266
0,15267
0,15268
0,15269
0,15270
0,15271
0,15272
0,15273
0,15274
0,15275
1,15276
0,15277
0,15278
0,15279
0,15280
0,15281
2,15282
0,15283
0,15284
1,15285
1,15286
0,15287
1,15288
6,15289
0,15290
0,15291
0,15292
0,15293
0,15294
6,15295
3,15296
2,15297
0,15298
0,15299
0,15300
0,15301
0,15302
0,15303
0,15304
6,15305
0,15306
6,15307
0,15308
6,15309
3,15310
0,15311
0,15312
0,15313
0,15314
0,15315
0,15316
2,15317
0,15318
0,15319
0,15320
0,15321
0,15322
2,15323
0,15324
3,15325
0,15326
0,15327
0,15328
3,15329
0,15330
0,15331
6,15332
0,15333
0,15334
0,15335
0,15336
6,15337
0,15338
0,15339
0,15340
0,15341
0,15342
0,15343
0,15344
6,15345
0,15346
2,15347
0,15348
0,15349
0,15350
0,15351
3,15352
0,15353
3,15354
0,15355
0,15356
0,15357
1,15358
0,15359
0,15360
0,15361
0,15362
3,15363
2,15364
0,15365
6,15366
0,15367
7,15368
0,15369
0,15370
6,15371
0,15372
6,15373
6,15374
0,15375
3,15376
0,15377
0,15378
0,15379
0,15380
0,15381
0,15382
0,15383
6,15384
0,15385
1,15386
6,15387
0,15388
0,15389
0,15390
0,15391
0,15392
0,15393
0,15394
0,15395
0,15396
0,15397
6,15398
0,15399
6,15400
2,15401
1,15402
0,15403
0,15404
0,15405
0,15406
0,15407
0,15408
0,15409
6,15410
0,15411
0,15412
0,15413
0,15414
0,15415
0,15416
0,15417
1,15418
6,15419
0,15420
0,15421
0,15422
0,15423
0,15424
0,15425
0,15426
7,15427
3,15428
3,15429
0,15430
3,15431
0,15432
0,15433
0,15434
3,15435
3,15436
0,15437
6,15438
0,15439
0,15440
0,15441
0,15442
2,15443
3,15444
0,15445
0,15446
3,15447
0,15448
1,15449
0,15450
0,15451
6,15452
0,15453
0,15454
3,15455
0,15456
6,15457
0,15458
6,15459
0,15460
0,15461
3,15462
3,15463
3,15464
0,15465
5,15466
0,15467
6,15468
0,15469
0,15470
0,15471
0,15472
0,15473
2,15474
5,15475
0,15476
6,15477
2,15478
0,15479
0,15480
0,15481
0,15482
1,15483
0,15484
0,15485
3,15486
0,15487
0,15488
0,15489
0,15490
3,15491
6,15492
6,15493
0,15494
3,15495
1,15496
0,15497
0,15498
0,15499
0,15500
0,15501
6,15502
5,15503
3,15504
0,15505
0,15506
0,15507
0,15508
0,15509
0,15510
0,15511
0,15512
2,15513
6,15514
0,15515
0,15516
0,15517
0,15518
0,15519
0,15520
0,15521
0,15522
0,15523
0,15524
0,15525
0,15526
0,15527
3,15528
0,15529
0,15530
0,15531
6,15532
0,15533
0,15534
0,15535
6,15536
0,15537
0,15538
0,15539
0,15540
3,15541
0,15542
3,15543
0,15544
0,15545
0,15546
0,15547
1,15548
1,15549
0,15550
0,15551
3,15552
3,15553
0,15554
0,15555
0,15556
1,15557
0,15558
3,15559
0,15560
6,15561
0,15562
0,15563
0,15564
0,15565
0,15566
3,15567
6,15568
0,15569
0,15570
0,15571
0,15572
0,15573
0,15574
0,15575
0,15576
0,15577
0,15578
3,15579
0,15580
0,15581
0,15582
1,15583
0,15584
6,15585
6,15586
0,15587
0,15588
6,15589
0,15590
0,15591
0,15592
0,15593
0,15594
0,15595
0,15596
0,15597
0,15598
0,15599
0,15600
0,15601
0,15602
0,15603
0,15604
0,15605
0,15606
0,15607
0,15608
0,15609
0,15610
0,15611
0,15612
0,15613
0,15614
0,15615
0,15616
0,15617
0,15618
0,15619
1,15620
0,15621
0,15622
0,15623
0,15624
0,15625
0,15626
0,15627
0,15628
1,15629
0,15630
0,15631
0,15632
0,15633
0,15634
0,15635
0,15636
1,15637
0,15638
0,15639
1,15640
0,15641
0,15642
0,15643
0,15644
0,15645
0,15646
1,15647
0,15648
6,15649
3,15650
0,15651
0,15652
6,15653
0,15654
0,15655
1,15656
0,15657
6,15658
1,15659
0,15660
3,15661
0,15662
6,15663
0,15664
0,15665
0,15666
0,15667
0,15668
0,15669
0,15670
0,15671
0,15672
0,15673
1,15674
0,15675
0,15676
0,15677
1,15678
0,15679
0,15680
0,15681
0,15682
0,15683
0,15684
0,15685
0,15686
0,15687
0,15688
0,15689
0,15690
0,15691
0,15692
0,15693
0,15694
6,15695
3,15696
0,15697
0,15698
0,15699
0,15700
0,15701
0,15702
0,15703
0,15704
6,15705
0,15706
0,15707
0,15708
0,15709
0,15710
0,15711
0,15712
0,15713
0,15714
0,15715
0,15716
0,15717
0,15718
6,15719
0,15720
0,15721
0,15722
0,15723
0,15724
0,15725
0,15726
0,15727
0,15728
0,15729
0,15730
1,15731
0,15732
0,15733
0,15734
0,15735
0,15736
3,15737
0,15738
0,15739
0,15740
0,15741
0,15742
0,15743
0,15744
0,15745
0,15746
0,15747
1,15748
0,15749
0,15750
0,15751
0,15752
0,15753
0,15754
0,15755
2,15756
6,15757
0,15758
0,15759
0,15760
0,15761
0,15762
2,15763
0,15764
0,15765
0,15766
0,15767
0,15768
0,15769
0,15770
0,15771
0,15772
2,15773
5,15774
0,15775
3,15776
0,15777
0,15778
0,15779
0,15780
2,15781
0,15782
0,15783
0,15784
0,15785
0,15786
0,15787
0,15788
0,15789
2,15790
0,15791
0,15792
2,15793
0,15794
0,15795
0,15796
0,15797
0,15798
0,15799
2,15800
0,15801
0,15802
6,15803
6,15804
6,15805
3,15806
0,15807
0,15808
0,15809
3,15810
6,15811
3,15812
1,15813
0,15814
3,15815
0,15816
2,15817
0,15818
0,15819
6,15820
0,15821
0,15822
2,15823
0,15824
0,15825
0,15826
0,15827
3,15828
0,15829
0,15830
6,15831
7,15832
0,15833
0,15834
0,15835
0,15836
6,15837
0,15838
3,15839
3,15840
8,15841
0,15842
0,15843
0,15844
0,15845
2,15846
1,15847
0,15848
0,15849
6,15850
0,15851
0,15852
0,15853
3,15854
0,15855
0,15856
0,15857
1,15858
0,15859
0,15860
0,15861
1,15862
0,15863
0,15864
0,15865
0,15866
0,15867
0,15868
6,15869
1,15870
0,15871
0,15872
0,15873
0,15874
2,15875
0,15876
0,15877
1,15878
0,15879
0,15880
0,15881
0,15882
0,15883
3,15884
3,15885
3,15886
3,15887
0,15888
0,15889
0,15890
0,15891
0,15892
3,15893
0,15894
0,15895
0,15896
0,15897
0,15898
6,15899
0,15900
0,15901
0,15902
0,15903
0,15904
3,15905
3,15906
0,15907
0,15908
0,15909
0,15910
0,15911
0,15912
0,15913
0,15914
0,15915
6,15916
0,15917
0,15918
0,15919
0,15920
3,15921
3,15922
6,15923
0,15924
0,15925
1,15926
6,15927
6,15928
0,15929
6,15930
6,15931
0,15932
0,15933
0,15934
0,15935
6,15936
0,15937
0,15938
0,15939
0,15940
6,15941
0,15942
0,15943
0,15944
0,15945
1,15946
0,15947
0,15948
0,15949
0,15950
0,15951
0,15952
6,15953
0,15954
0,15955
0,15956
0,15957
0,15958
6,15959
0,15960
6,15961
0,15962
0,15963
0,15964
1,15965
0,15966
0,15967
1,15968
3,15969
0,15970
0,15971
0,15972
0,15973
0,15974
0,15975
0,15976
0,15977
0,15978
0,15979
0,15980
0,15981
0,15982
0,15983
0,15984
3,15985
0,15986
0,15987
0,15988
0,15989
0,15990
0,15991
0,15992
0,15993
0,15994
0,15995
0,15996
0,15997
0,15998
0,15999
0,16000
0,16001
0,16002
0,16003
0,16004
0,16005
0,16006
0,16007
0,16008
0,16009
0,16010
0,16011
0,16012
6,16013
0,16014
0,16015
0,16016
0,16017
0,16018
0,16019
0,16020
6,16021
2,16022
0,16023
0,16024
0,16025
0,16026
0,16027
6,16028
0,16029
0,16030
6,16031
0,16032
0,16033
0,16034
0,16035
0,16036
0,16037
0,16038
6,16039
0,16040
0,16041
1,16042
0,16043
0,16044
0,16045
6,16046
6,16047
0,16048
0,16049
0,16050
0,16051
0,16052
0,16053
0,16054
0,16055
0,16056
6,16057
0,16058
0,16059
0,16060
3,16061
0,16062
0,16063
0,16064
0,16065
0,16066
6,16067
0,16068
7,16069
0,16070
6,16071
6,16072
0,16073
0,16074
0,16075
0,16076
0,16077
0,16078
0,16079
0,16080
0,16081
0,16082
0,16083
0,16084
0,16085
0,16086
0,16087
0,16088
6,16089
0,16090
0,16091
0,16092
6,16093
0,16094
0,16095
0,16096
0,16097
6,16098
1,16099
3,16100
0,16101
1,16102
3,16103
0,16104
3,16105
1,16106
0,16107
0,16108
0,16109
0,16110
0,16111
8,16112
0,16113
3,16114
3,16115
6,16116
0,16117
0,16118
0,16119
0,16120
0,16121
0,16122
6,16123
0,16124
1,16125
5,16126
0,16127
0,16128
0,16129
6,16130
6,16131
6,16132
0,16133
0,16134
0,16135
3,16136
1,16137
6,16138
0,16139
0,16140
1,16141
1,16142
1,16143
7,16144
0,16145
3,16146
0,16147
0,16148
0,16149
3,16150
0,16151
0,16152
0,16153
0,16154
0,16155
3,16156
0,16157
0,16158
6,16159
6,16160
0,16161
0,16162
0,16163
6,16164
0,16165
0,16166
0,16167
0,16168
0,16169
0,16170
0,16171
0,16172
0,16173
0,16174
0,16175
0,16176
0,16177
0,16178
6,16179
0,16180
0,16181
0,16182
0,16183
0,16184
6,16185
0,16186
0,16187
0,16188
6,16189
0,16190
6,16191
1,16192
0,16193
3,16194
0,16195
6,16196
0,16197
6,16198
0,16199
0,16200
0,16201
6,16202
0,16203
0,16204
0,16205
0,16206
0,16207
0,16208
0,16209
0,16210
0,16211
0,16212
0,16213
0,16214
0,16215
0,16216
0,16217
0,16218
0,16219
6,16220
0,16221
0,16222
6,16223
6,16224
0,16225
0,16226
0,16227
0,16228
6,16229
0,16230
0,16231
0,16232
0,16233
0,16234
0,16235
6,16236
0,16237
0,16238
0,16239
0,16240
0,16241
0,16242
0,16243
0,16244
0,16245
0,16246
0,16247
0,16248
0,16249
0,16250
0,16251
2,16252
6,16253
0,16254
0,16255
1,16256
0,16257
6,16258
3,16259
0,16260
3,16261
0,16262
0,16263
0,16264
0,16265
0,16266
0,16267
0,16268
3,16269
0,16270
0,16271
0,16272
0,16273
0,16274
0,16275
0,16276
6,16277
0,16278
0,16279
0,16280
0,16281
0,16282
0,16283
0,16284
0,16285
0,16286
0,16287
0,16288
0,16289
0,16290
0,16291
0,16292
7,16293
7,16294
7,16295
7,16296
7,16297
7,16298
7,16299
7,16300
7,16301
7,16302
7,16303
7,16304
7,16305
7,16306
7,16307
7,16308
7,16309
7,16310
7,16311
6,16312
7,16313
6,16314
7,16315
7,16316
7,16317
7,16318
7,16319
7,16320
7,16321
7,16322
7,16323
6,16324
7,16325
7,16326
7,16327
6,16328
7,16329
7,16330
7,16331
6,16332
7,16333
7,16334
7,16335
7,16336
7,16337
7,16338
7,16339
7,16340
7,16341
7,16342
7,16343
7,16344
7,16345
7,16346
7,16347
7,16348
7,16349
7,16350
6,16351
7,16352
7,16353
7,16354
7,16355
7,16356
7,16357
7,16358
7,16359
7,16360
7,16361
7,16362
7,16363
7,16364
7,16365
7,16366
7,16367
7,16368
0,16369
7,16370
7,16371
7,16372
7,16373
7,16374
7,16375
7,16376
7,16377
7,16378
7,16379
0,16380
7,16381
7,16382
7,16383
7,16384
7,16385
7,16386
7,16387
7,16388
0,16389
7,16390
7,16391
7,16392
7,16393
7,16394
7,16395
6,16396
7,16397
7,16398
7,16399
6,16400
7,16401
6,16402
7,16403
7,16404
7,16405
7,16406
7,16407
6,16408
7,16409
0,16410
7,16411
7,16412
7,16413
7,16414
7,16415
7,16416
7,16417
7,16418
7,16419
7,16420
7,16421
7,16422
7,16423
6,16424
7,16425
7,16426
7,16427
7,16428
7,16429
7,16430
7,16431
7,16432
7,16433
7,16434
7,16435
7,16436
7,16437
7,16438
7,16439
7,16440
7,16441
7,16442
7,16443
7,16444
7,16445
7,16446
7,16447
7,16448
7,16449
7,16450
7,16451
7,16452
7,16453
6,16454
7,16455
7,16456
7,16457
7,16458
7,16459
7,16460
7,16461
7,16462
7,16463
7,16464
7,16465
7,16466
7,16467
7,16468
7,16469
7,16470
7,16471
7,16472
7,16473
7,16474
7,16475
7,16476
7,16477
7,16478
6,16479
7,16480
7,16481
7,16482
7,16483
7,16484
7,16485
7,16486
8,16487
0,16488
7,16489
6,16490
7,16491
1,16492
1,16493
7,16494
7,16495
8,16496
6,16497
7,16498
7,16499
7,16500
7,16501
6,16502
0,16503
3,16504
7,16505
8,16506
7,16507
8,16508
7,16509
5,16510
6,16511
6,16512
7,16513
3,16514
1,16515
7,16516
7,16517
8,16518
6,16519
0,16520
8,16521
3,16522
7,16523
7,16524
7,16525
7,16526
0,16527
7,16528
8,16529
7,16530
7,16531
7,16532
7,16533
6,16534
7,16535
0,16536
7,16537
7,16538
7,16539
8,16540
8,16541
7,16542
7,16543
7,16544
7,16545
6,16546
0,16547
7,16548
7,16549
7,16550
1,16551
7,16552
7,16553
7,16554
7,16555
7,16556
7,16557
7,16558
6,16559
7,16560
7,16561
7,16562
7,16563
7,16564
7,16565
8,16566
0,16567
7,16568
7,16569
7,16570
7,16571
7,16572
7,16573
2,16574
7,16575
7,16576
0,16577
7,16578
7,16579
7,16580
7,16581
0,16582
7,16583
7,16584
7,16585
1,16586
7,16587
7,16588
7,16589
7,16590
7,16591
7,16592
1,16593
8,16594
6,16595
7,16596
7,16597
0,16598
7,16599
7,16600
7,16601
7,16602
7,16603
7,16604
7,16605
7,16606
7,16607
7,16608
7,16609
7,16610
7,16611
7,16612
7,16613
6,16614
7,16615
7,16616
7,16617
0,16618
5,16619
7,16620
7,16621
7,16622
7,16623
7,16624
7,16625
7,16626
7,16627
7,16628
6,16629
7,16630
1,16631
7,16632
6,16633
7,16634
7,16635
7,16636
7,16637
7,16638
7,16639
6,16640
7,16641
7,16642
7,16643
7,16644
7,16645
7,16646
7,16647
7,16648
7,16649
3,16650
6,16651
7,16652
0,16653
7,16654
7,16655
7,16656
1,16657
7,16658
7,16659
7,16660
0,16661
7,16662
7,16663
7,16664
7,16665
7,16666
7,16667
7,16668
7,16669
7,16670
7,16671
7,16672
8,16673
1,16674
7,16675
6,16676
7,16677
7,16678
7,16679
0,16680
7,16681
7,16682
7,16683
0,16684
7,16685
0,16686
7,16687
7,16688
7,16689
7,16690
2,16691
6,16692
7,16693
7,16694
8,16695
7,16696
6,16697
7,16698
7,16699
7,16700
7,16701
7,16702
7,16703
7,16704
7,16705
8,16706
7,16707
7,16708
7,16709
7,16710
7,16711
0,16712
0,16713
7,16714
7,16715
8,16716
7,16717
7,16718
7,16719
7,16720
7,16721
7,16722
7,16723
7,16724
7,16725
7,16726
7,16727
7,16728
7,16729
6,16730
7,16731
7,16732
7,16733
7,16734
7,16735
6,16736
7,16737
7,16738
7,16739
7,16740
7,16741
7,16742
7,16743
0,16744
6,16745
7,16746
7,16747
7,16748
7,16749
7,16750
7,16751
7,16752
0,16753
7,16754
7,16755
7,16756
7,16757
7,16758
7,16759
7,16760
7,16761
7,16762
7,16763
7,16764
7,16765
7,16766
7,16767
0,16768
0,16769
6,16770
0,16771
7,16772
7,16773
7,16774
7,16775
7,16776
7,16777
0,16778
7,16779
8,16780
7,16781
7,16782
7,16783
1,16784
7,16785
7,16786
7,16787
7,16788
1,16789
7,16790
7,16791
7,16792
7,16793
7,16794
7,16795
7,16796
7,16797
7,16798
7,16799
7,16800
7,16801
7,16802
0,16803
0,16804
7,16805
7,16806
